,HEIGHT,WIDTH,NUM_TRAPS,NUM_GOALS,PATH_NOISE_PROB,BLIND_SWITCH_PROB
2034,10,12,13,4,0.014538,0.173612
2035,19,19,30,4,0.151431,0.016786
2036,21,16,17,4,0.403491,0.107418
2037,17,13,20,1,0.103678,0.154289
2038,13,10,24,1,0.405329,0.233921
2039,20,16,12,4,0.002283,0.060652
2040,13,13,15,3,0.318491,0.088819
2041,31,27,21,4,0.405948,0.185458
2042,12,11,18,1,0.222450,0.066816
2043,23,29,12,1,0.382550,0.237357
2044,11,21,13,1,0.345832,0.151816
2045,27,28,28,2,0.407349,0.011458
2046,22,30,21,4,0.361084,0.050418
2047,27,20,22,4,0.034134,0.028296
2048,25,30,29,3,0.270267,0.118743
2049,28,20,13,2,0.280336,0.063436
2050,23,31,30,2,0.469907,0.117249
2051,26,29,9,2,0.232603,0.156794
2052,10,30,23,3,0.002084,0.160650
2053,17,15,27,3,0.197703,0.091389
2054,21,12,25,1,0.214042,0.084960
2055,16,16,15,2,0.242664,0.113542
2056,17,14,30,4,0.054317,0.192417
2057,15,29,20,3,0.178561,0.214631
2058,10,21,10,4,0.222994,0.101444
2059,20,30,27,5,0.119914,0.078240
2060,29,23,27,5,0.426574,0.023729
2061,11,16,27,1,0.229850,0.008037
2062,16,28,23,4,0.153182,0.049746
2063,30,16,22,2,0.489888,0.014954
2064,22,13,20,1,0.416068,0.190690
2065,13,24,15,1,0.313147,0.158769
2066,28,10,29,5,0.158967,0.082591
2067,10,29,22,1,0.206201,0.131557
2068,15,12,8,1,0.139496,0.223890
2069,16,12,28,1,0.278487,0.058946
2070,31,17,29,2,0.273683,0.171150
2071,16,22,30,1,0.070595,0.132453
2072,11,14,26,3,0.170488,0.127809
2073,22,17,29,4,0.252051,0.037745
2074,18,11,28,1,0.237898,0.201101
2075,12,18,12,5,0.291083,0.221935
2076,13,30,28,4,0.415252,0.047795
2077,14,30,30,4,0.458647,0.026336
2078,23,16,18,3,0.472238,0.001934
2079,29,10,9,2,0.205021,0.149370
2080,23,16,13,2,0.409497,0.033430
2081,30,26,27,1,0.481255,0.093489
2082,28,19,21,2,0.279982,0.035987
2083,31,10,11,3,0.188422,0.156430
2084,26,22,18,5,0.105602,0.087360
2085,29,26,14,3,0.008902,0.076412
2086,14,23,14,5,0.346242,0.218283
2087,12,14,29,3,0.393623,0.116892
2088,21,23,8,3,0.480938,0.220249
2089,11,31,23,5,0.067973,0.063585
2090,27,24,25,3,0.307024,0.066659
2091,10,28,17,2,0.292780,0.149876
2092,23,23,22,3,0.499069,0.035161
2093,23,18,24,5,0.342712,0.039568
2094,31,14,20,4,0.034873,0.208932
2095,11,13,10,1,0.326872,0.134542
2096,25,31,28,1,0.375600,0.122549
2097,24,24,21,2,0.457004,0.071627
2098,27,28,15,5,0.292583,0.196496
2099,30,18,25,4,0.181605,0.192457
2100,22,16,26,4,0.197757,0.007183
2101,11,26,25,5,0.192393,0.114831
2102,11,18,30,2,0.435302,0.162865
2103,12,31,21,5,0.322563,0.220395
2104,10,23,30,2,0.312870,0.225480
2105,16,15,8,1,0.312684,0.111167
2106,29,11,28,3,0.439419,0.001885
2107,23,23,23,4,0.260099,0.018372
2108,18,23,23,1,0.212865,0.152332
2109,27,14,17,1,0.169590,0.013391
2110,31,11,16,2,0.464283,0.022482
2111,22,14,13,4,0.260715,0.006314
2112,27,21,11,4,0.362217,0.129105
2113,26,19,24,4,0.171779,0.122119
2114,12,12,8,1,0.182290,0.220351
2115,15,12,16,3,0.014029,0.004949
2116,19,24,24,2,0.380171,0.076089
2117,26,30,16,5,0.472598,0.215879
2118,24,15,30,4,0.002600,0.013384
2119,27,31,29,1,0.463987,0.015636
2120,29,28,10,4,0.390614,0.139775
2121,12,11,21,1,0.345312,0.076979
2122,21,31,16,5,0.363154,0.129260
2123,13,27,18,4,0.043966,0.137985
2124,18,14,12,1,0.008744,0.093232
2125,16,17,25,1,0.376191,0.045245
2126,17,17,19,4,0.053355,0.081884
2127,16,15,11,1,0.104896,0.163517
2128,31,12,8,3,0.194019,0.021208
2129,22,25,19,5,0.272609,0.239039
2130,16,13,11,3,0.310953,0.040645
2131,14,22,14,2,0.353265,0.171724
2132,10,13,16,3,0.139727,0.008780
2133,31,20,19,4,0.271228,0.042838
2134,31,11,11,5,0.444456,0.248223
2135,10,21,18,1,0.204462,0.093762
2136,21,22,19,2,0.112621,0.214503
2137,29,29,11,3,0.381504,0.207764
2138,14,19,11,5,0.280394,0.167275
2139,18,30,22,3,0.136172,0.004670
2140,23,19,21,2,0.493127,0.061789
2141,24,18,31,5,0.149351,0.180127
2142,30,23,28,5,0.087067,0.020302
2143,13,15,18,4,0.284800,0.218416
2144,26,20,23,1,0.410284,0.127933
2145,29,30,19,5,0.194091,0.171608
2146,19,31,13,5,0.231361,0.074457
2147,24,22,18,4,0.091218,0.190023
2148,27,23,10,2,0.272728,0.182273
2149,15,26,20,3,0.493693,0.089260
2150,17,10,30,3,0.371768,0.081477
2151,16,19,17,1,0.053761,0.110990
2152,20,12,29,5,0.247835,0.120033
2153,29,31,16,5,0.181169,0.090440
2154,17,16,10,3,0.224651,0.061978
2155,10,24,23,1,0.069074,0.177559
2156,23,22,10,1,0.399164,0.066529
2157,28,12,12,5,0.491961,0.100817
2158,29,11,26,3,0.285474,0.022573
2159,27,17,9,2,0.162261,0.241932
2160,30,18,20,1,0.189174,0.206807
2161,26,23,17,4,0.122788,0.113620
2162,14,25,16,3,0.139455,0.051799
2163,18,24,22,3,0.342601,0.000416
2164,27,13,29,1,0.347911,0.168154
2165,24,21,19,4,0.290815,0.231522
2166,15,11,19,2,0.276306,0.131682
2167,10,18,13,2,0.011230,0.070806
2168,16,15,21,1,0.230703,0.019175
2169,30,17,30,5,0.226131,0.230054
2170,26,24,24,5,0.296035,0.056615
2171,11,17,26,1,0.423574,0.133926
2172,25,29,25,4,0.067022,0.164416
2173,27,22,11,5,0.484856,0.077746
2174,12,10,27,2,0.370955,0.087804
2175,18,15,27,2,0.186569,0.177217
2176,31,13,15,5,0.328118,0.097431
2177,17,29,24,1,0.306682,0.036405
2178,13,12,14,2,0.025405,0.200887
2179,14,11,29,5,0.034424,0.006690
2180,13,24,22,1,0.216645,0.146408
2181,12,26,27,4,0.261094,0.190200
2182,29,29,10,2,0.261655,0.241060
2183,27,26,31,2,0.147083,0.000424
2184,27,19,26,1,0.116322,0.171006
2185,17,18,22,4,0.038780,0.091181
2186,17,19,24,3,0.409705,0.080387
2187,11,31,24,3,0.186751,0.100885
2188,11,14,10,3,0.335006,0.198297
2189,17,13,14,2,0.091370,0.105127
2190,15,30,20,3,0.079261,0.156187
2191,23,11,27,5,0.390299,0.194116
2192,11,27,16,3,0.266254,0.086852
2193,30,10,19,3,0.356201,0.227918
2194,18,20,16,3,0.111918,0.143595
2195,19,11,14,1,0.208464,0.072872
2196,18,19,19,1,0.436867,0.078299
2197,18,18,8,5,0.366630,0.062587
2198,19,19,23,4,0.438299,0.228646
2199,23,19,24,5,0.023596,0.013980
2200,28,24,23,3,0.222565,0.098788
2201,23,28,11,5,0.346551,0.092047
2202,11,25,30,4,0.364540,0.045125
2203,22,17,26,1,0.334757,0.248711
2204,12,28,9,1,0.321964,0.121822
2205,17,25,9,2,0.333438,0.161996
2206,12,10,21,3,0.453012,0.228358
2207,31,15,16,3,0.190419,0.172615
2208,18,11,9,2,0.477310,0.101761
2209,16,28,12,4,0.478512,0.050051
2210,28,15,30,2,0.386887,0.026288
2211,30,22,17,1,0.159937,0.065440
2212,17,29,21,1,0.057557,0.186983
2213,26,13,23,1,0.362637,0.151262
2214,29,26,29,2,0.420834,0.206516
2215,27,10,17,2,0.250459,0.053670
2216,11,13,25,1,0.333860,0.141839
2217,25,13,12,3,0.385649,0.044733
2218,31,22,9,5,0.217382,0.143179
2219,26,22,10,2,0.439562,0.163127
2220,12,24,14,5,0.202475,0.051641
2221,28,11,31,2,0.431041,0.041493
2222,24,10,28,5,0.061726,0.092981
2223,31,24,31,1,0.139399,0.119179
2224,21,26,8,5,0.366404,0.225477
2225,15,19,14,2,0.262869,0.005928
2226,16,27,25,1,0.493956,0.007808
2227,13,16,15,3,0.302964,0.229287
2228,31,15,12,2,0.074911,0.000242
2229,16,14,9,5,0.413162,0.207901
2230,20,13,19,5,0.017374,0.234423
2231,25,11,15,3,0.013848,0.042591
2232,19,22,28,1,0.434606,0.000228
2233,29,17,30,2,0.434142,0.047264
2234,12,20,31,5,0.132953,0.083007
2235,29,16,27,1,0.316488,0.067624
2236,31,31,8,1,0.249944,0.187309
2237,30,27,17,1,0.237053,0.184341
2238,11,26,17,3,0.310192,0.178731
2239,18,14,11,4,0.426003,0.043133
2240,12,13,10,1,0.460544,0.228896
2241,28,29,14,1,0.489090,0.200605
2242,18,28,22,3,0.051358,0.069851
2243,29,10,27,4,0.290541,0.117745
2244,21,20,24,4,0.499116,0.101777
2245,10,20,11,5,0.175523,0.129190
2246,13,30,21,2,0.075464,0.125264
2247,17,28,13,2,0.094664,0.230644
2248,18,20,31,1,0.082645,0.039895
2249,11,20,27,5,0.083818,0.135480
2250,30,18,28,5,0.070421,0.081618
2251,20,26,19,1,0.094792,0.028938
2252,10,21,30,2,0.028201,0.126234
2253,12,26,10,1,0.464536,0.192513
2254,27,27,12,4,0.498425,0.145801
2255,20,16,20,1,0.086871,0.039359
2256,11,16,20,3,0.047992,0.097171
2257,16,20,15,1,0.498691,0.083311
2258,13,22,11,1,0.271177,0.143019
2259,21,28,18,2,0.173261,0.020644
2260,14,23,20,4,0.409806,0.225020
2261,28,23,23,5,0.348081,0.017179
2262,21,25,28,3,0.242457,0.056835
2263,10,26,21,2,0.156751,0.049481
2264,27,18,16,4,0.462572,0.020627
2265,14,26,27,3,0.362550,0.085810
2266,20,10,14,5,0.009314,0.238975
2267,28,16,21,3,0.322947,0.170870
2268,16,12,18,5,0.013358,0.144530
2269,28,26,12,5,0.206926,0.169423
2270,19,13,22,1,0.437084,0.083925
2271,17,22,17,2,0.089975,0.067243
2272,20,28,22,4,0.304749,0.204318
2273,21,22,14,2,0.441369,0.103118
2274,14,22,18,4,0.243946,0.193596
2275,21,15,15,4,0.319939,0.080385
2276,11,26,14,5,0.275839,0.004853
2277,28,30,25,3,0.304633,0.242551
2278,30,20,16,4,0.279665,0.178352
2279,24,30,31,3,0.412411,0.231493
2280,22,20,23,2,0.288141,0.026646
2281,17,26,30,1,0.343208,0.006113
2282,19,15,21,1,0.472477,0.173427
2283,27,31,29,3,0.046948,0.092633
2284,31,11,31,4,0.069961,0.003748
2285,20,22,9,5,0.071809,0.186963
2286,21,31,25,1,0.335078,0.211559
2287,17,12,30,2,0.037719,0.063397
2288,28,24,31,4,0.455644,0.218647
2289,17,14,26,5,0.203722,0.051816
2290,12,27,11,2,0.356624,0.209544
2291,30,14,13,3,0.051315,0.205241
2292,25,21,17,2,0.181222,0.237306
2293,19,29,26,5,0.392589,0.207507
2294,22,19,27,3,0.219243,0.158152
2295,25,18,18,3,0.186105,0.083151
2296,12,13,17,3,0.056534,0.226680
2297,18,23,9,5,0.287677,0.181170
2298,12,31,14,1,0.354912,0.161974
2299,18,11,15,5,0.016907,0.142883
2300,15,24,23,2,0.255985,0.173869
2301,11,24,20,2,0.119722,0.196356
2302,23,10,16,1,0.381135,0.098239
2303,16,14,15,1,0.143529,0.203980
2304,17,31,28,4,0.456013,0.114330
2305,17,13,18,4,0.096814,0.080115
2306,26,22,13,3,0.471115,0.168600
2307,23,12,9,5,0.137446,0.086114
2308,14,13,24,5,0.418611,0.244378
2309,12,12,12,4,0.155819,0.180680
2310,12,21,23,4,0.352527,0.006732
2311,25,25,10,5,0.316091,0.227524
2312,31,28,30,3,0.159417,0.196017
2313,15,31,16,4,0.406524,0.044122
2314,20,10,19,2,0.074506,0.105250
2315,13,16,8,5,0.225033,0.192320
2316,16,20,28,4,0.428576,0.022464
2317,21,25,31,1,0.196871,0.200731
2318,19,17,11,5,0.382213,0.247043
2319,25,17,15,3,0.445820,0.058525
2320,29,25,25,2,0.436580,0.009479
2321,28,30,18,1,0.473333,0.130588
2322,30,17,22,1,0.131928,0.073767
2323,28,12,20,4,0.369243,0.090280
2324,13,14,16,5,0.408135,0.055702
2325,28,18,31,3,0.187966,0.177034
2326,13,21,10,1,0.468319,0.244044
2327,24,19,12,3,0.433860,0.143888
2328,26,27,27,4,0.218698,0.225341
2329,30,16,19,4,0.383694,0.167516
2330,15,28,10,4,0.318128,0.016933
2331,23,29,15,4,0.133320,0.181847
2332,27,14,30,1,0.486460,0.042245
2333,31,20,12,5,0.133808,0.114984
2334,23,12,16,3,0.148639,0.117215
2335,18,15,17,5,0.455774,0.155938
2336,11,26,31,5,0.209892,0.138124
2337,21,10,20,3,0.387524,0.232028
2338,25,18,12,5,0.070314,0.170134
2339,10,14,11,2,0.199965,0.011593
2340,18,12,10,1,0.411156,0.110803
2341,28,24,29,3,0.274221,0.157073
2342,25,27,11,4,0.050528,0.036313
2343,21,25,11,4,0.074286,0.102851
2344,29,30,13,1,0.150559,0.111968
2345,17,10,18,4,0.022156,0.198718
2346,28,19,19,4,0.408524,0.041984
2347,14,10,10,1,0.417183,0.022626
2348,16,29,26,1,0.384895,0.052974
2349,21,20,16,5,0.266895,0.119631
2350,15,19,31,4,0.238277,0.073259
2351,16,31,14,1,0.201405,0.149072
2352,18,18,26,2,0.398065,0.197098
2353,11,19,22,2,0.446969,0.121479
2354,19,12,24,4,0.169336,0.116752
2355,18,24,22,5,0.300401,0.163389
2356,29,19,26,1,0.178172,0.179558
2357,20,25,10,1,0.391152,0.220146
2358,20,21,30,4,0.363333,0.086604
2359,12,16,22,1,0.112191,0.018382
2360,14,10,8,5,0.074292,0.127808
2361,15,21,18,1,0.374402,0.117246
2362,19,22,9,4,0.425341,0.178927
2363,12,13,14,1,0.498498,0.176391
2364,21,25,25,1,0.079215,0.197741
2365,19,29,8,2,0.339172,0.173739
2366,30,17,15,5,0.163994,0.145195
2367,10,10,23,2,0.080087,0.207017
2368,28,22,30,1,0.465799,0.129826
2369,29,20,9,4,0.426613,0.025480
2370,14,31,27,4,0.181868,0.194119
2371,29,28,13,4,0.205609,0.065814
2372,18,13,13,1,0.445961,0.168568
2373,30,15,26,1,0.100436,0.014670
2374,16,31,23,5,0.416988,0.033897
2375,28,23,16,1,0.358809,0.110408
2376,13,13,21,2,0.429333,0.164477
2377,26,19,19,4,0.395367,0.158139
2378,26,13,14,3,0.357335,0.115267
2379,15,28,30,2,0.358414,0.158647
2380,19,17,18,1,0.161979,0.130606
2381,24,13,31,4,0.344857,0.207016
2382,14,18,26,1,0.235698,0.228920
2383,12,11,9,5,0.316666,0.013203
2384,17,12,17,3,0.301530,0.068435
2385,25,15,24,3,0.023758,0.075367
2386,14,10,28,2,0.070358,0.015396
2387,17,27,29,2,0.082405,0.143085
2388,26,10,23,1,0.407673,0.011252
2389,11,23,12,2,0.403589,0.153856
2390,10,18,23,3,0.138600,0.040991
2391,26,27,18,1,0.294612,0.111579
2392,24,27,10,4,0.442151,0.163073
2393,10,27,16,5,0.137433,0.013744
2394,22,23,15,1,0.099420,0.098716
2395,14,25,24,5,0.155620,0.242475
2396,26,17,14,5,0.277322,0.086949
2397,10,27,31,2,0.478947,0.185741
2398,17,15,19,1,0.358355,0.106694
2399,11,21,9,4,0.373985,0.009271
2400,19,24,15,5,0.040619,0.123719
2401,18,18,31,3,0.139477,0.006361
2402,27,11,16,3,0.275074,0.189863
2403,25,13,11,4,0.324932,0.116042
2404,16,12,9,3,0.426844,0.009572
2405,21,31,8,2,0.140648,0.065099
2406,16,24,29,5,0.142276,0.175881
2407,24,25,24,2,0.004174,0.118136
2408,18,24,26,1,0.156598,0.064643
2409,21,30,11,4,0.369512,0.194892
2410,31,30,24,2,0.281149,0.211227
2411,19,18,19,4,0.457895,0.076794
2412,12,26,29,1,0.117987,0.080783
2413,29,29,19,5,0.344204,0.230222
2414,17,22,21,3,0.208248,0.168344
2415,26,27,31,3,0.160540,0.183587
2416,19,29,21,5,0.463090,0.079948
2417,27,18,29,2,0.407240,0.130363
2418,14,29,17,2,0.199227,0.238877
2419,21,30,25,5,0.385934,0.021232
2420,11,19,13,3,0.271136,0.020629
2421,21,19,28,5,0.214985,0.134195
2422,16,24,29,1,0.357467,0.235623
2423,29,27,27,4,0.198784,0.104205
2424,14,29,29,3,0.438767,0.163857
2425,24,16,16,1,0.423925,0.017544
2426,29,14,31,5,0.141134,0.038783
2427,17,28,15,3,0.493138,0.190537
2428,22,31,13,2,0.170470,0.041808
2429,24,16,10,1,0.132228,0.215151
2430,28,18,23,5,0.032014,0.110551
2431,29,23,11,1,0.339706,0.199499
2432,17,21,19,2,0.104911,0.019293
2433,19,16,27,3,0.444600,0.138609
2434,27,20,24,2,0.286682,0.044596
2435,29,26,26,5,0.098086,0.242740
2436,13,26,30,1,0.240578,0.121403
2437,12,18,8,1,0.102706,0.087292
2438,26,12,29,5,0.347422,0.079679
2439,23,14,30,5,0.464090,0.151653
2440,13,31,16,2,0.474564,0.080201
2441,20,12,31,5,0.152091,0.166225
2442,31,28,14,1,0.234161,0.095664
2443,17,26,16,4,0.363672,0.002107
2444,26,26,17,5,0.306984,0.117661
2445,23,24,11,2,0.180803,0.049176
2446,19,24,31,3,0.478037,0.093485
2447,27,12,27,4,0.380253,0.072092
2448,10,24,16,4,0.067501,0.006802
2449,18,16,15,4,0.076249,0.083926
2450,30,20,13,3,0.051140,0.161495
2451,23,17,18,5,0.368962,0.174426
2452,11,16,18,4,0.390545,0.160438
2453,30,14,19,2,0.277165,0.224808
2454,16,17,22,3,0.476697,0.162412
2455,28,20,25,2,0.307628,0.146331
2456,20,25,29,4,0.255511,0.225847
2457,25,15,17,4,0.359419,0.154016
2458,13,30,26,4,0.170671,0.207354
2459,13,22,28,4,0.136763,0.173222
2460,13,26,25,5,0.268051,0.170557
2461,10,14,22,4,0.192061,0.052199
2462,12,22,10,3,0.004947,0.041282
2463,31,28,30,2,0.128809,0.194949
2464,18,30,26,4,0.247754,0.093292
2465,29,17,18,2,0.428661,0.002181
2466,31,27,31,4,0.096179,0.174160
2467,18,16,23,1,0.273849,0.018240
2468,30,17,19,3,0.429073,0.013397
2469,31,15,27,3,0.225378,0.112875
2470,21,13,27,3,0.480080,0.068219
2471,29,17,10,5,0.145819,0.095756
2472,22,29,29,4,0.065389,0.040183
2473,15,17,27,1,0.106007,0.217475
2474,25,26,27,4,0.062831,0.205811
2475,13,30,13,3,0.119383,0.135001
2476,12,11,9,3,0.056334,0.151943
2477,11,17,16,5,0.421876,0.134284
2478,13,25,29,5,0.096877,0.147613
2479,28,27,29,2,0.475347,0.058548
2480,20,19,11,3,0.316300,0.244799
2481,11,28,10,2,0.095716,0.212496
2482,15,22,28,3,0.219862,0.027874
2483,13,20,19,1,0.376261,0.032905
2484,20,12,22,1,0.455235,0.179534
2485,22,22,21,4,0.477905,0.084067
2486,29,31,9,3,0.175216,0.110939
2487,24,23,20,5,0.185921,0.121988
2488,14,18,30,3,0.070039,0.245927
2489,21,26,12,3,0.119439,0.012823
2490,30,24,30,1,0.188610,0.138309
2491,29,15,20,5,0.305361,0.034861
2492,27,11,29,2,0.269592,0.189002
2493,30,14,15,5,0.127943,0.011507
2494,27,24,13,5,0.457156,0.243410
2495,31,17,30,4,0.191375,0.080978
2496,20,11,23,4,0.131222,0.111293
2497,18,27,20,4,0.320514,0.152238
2498,20,28,28,3,0.334464,0.106789
2499,11,10,19,3,0.463172,0.124125
2500,26,15,10,2,0.419529,0.006463
2501,27,27,15,2,0.192927,0.110153
2502,10,30,23,5,0.309097,0.050149
2503,17,20,23,1,0.311232,0.169367
2504,11,15,28,2,0.472487,0.020899
2505,18,31,9,1,0.323935,0.171107
2506,24,14,12,5,0.011182,0.212423
2507,15,16,29,5,0.477068,0.086826
2508,10,13,16,2,0.492898,0.116938
2509,24,21,8,4,0.254270,0.101676
2510,31,31,24,2,0.388006,0.123046
2511,13,24,10,4,0.156075,0.191009
2512,18,12,13,1,0.154218,0.079361
2513,22,24,8,1,0.018615,0.168605
2514,28,18,31,5,0.424772,0.192128
2515,11,17,29,1,0.155188,0.204843
2516,18,29,8,3,0.191974,0.085704
2517,19,17,23,1,0.403440,0.059007
2518,11,16,23,3,0.375985,0.058482
2519,27,19,16,3,0.189441,0.013288
2520,20,26,30,2,0.152898,0.048340
2521,26,10,30,3,0.186241,0.027854
2522,21,14,26,5,0.407779,0.018443
2523,30,28,23,5,0.253799,0.225243
2524,17,26,13,1,0.270183,0.011506
2525,13,28,12,2,0.388560,0.209311
2526,17,24,18,3,0.200679,0.069876
2527,27,20,27,4,0.322601,0.218687
2528,14,28,8,4,0.150152,0.149492
2529,22,18,14,1,0.467000,0.190216
2530,10,11,30,4,0.296476,0.090462
2531,12,19,23,2,0.125584,0.053008
2532,11,31,13,2,0.466015,0.050523
2533,29,20,13,3,0.085493,0.112882
2534,23,27,24,5,0.134445,0.177622
2535,24,16,18,4,0.405488,0.120968
2536,20,13,17,3,0.387791,0.045166
2537,10,17,28,3,0.391091,0.059694
2538,10,30,10,4,0.277597,0.064551
2539,26,11,22,3,0.264994,0.015783
2540,22,22,10,1,0.366460,0.013004
2541,29,28,28,2,0.194096,0.130552
2542,14,10,9,3,0.482217,0.232463
2543,28,13,18,1,0.497536,0.219307
2544,28,24,16,4,0.445706,0.060954
2545,20,19,25,2,0.131009,0.157372
2546,30,20,25,4,0.391327,0.237251
2547,16,21,9,5,0.063448,0.205592
2548,16,20,23,5,0.379133,0.175021
2549,14,24,27,2,0.105698,0.148456
2550,11,26,25,3,0.424661,0.000608
2551,19,24,22,3,0.026253,0.119493
2552,23,28,16,3,0.119412,0.188838
2553,20,10,13,4,0.168070,0.101559
2554,27,13,11,2,0.165275,0.054625
2555,19,22,18,3,0.424502,0.078620
2556,10,22,25,4,0.028909,0.165588
2557,14,24,20,3,0.436081,0.214137
2558,10,26,30,5,0.431771,0.234191
2559,11,30,22,3,0.300057,0.060417
2560,18,29,17,2,0.221497,0.157332
2561,14,28,15,1,0.033533,0.000377
2562,27,18,27,3,0.172888,0.047924
2563,22,30,21,2,0.264128,0.161204
2564,15,24,21,3,0.158319,0.222053
2565,26,16,23,2,0.039039,0.022291
2566,10,26,23,3,0.304180,0.233693
2567,31,15,23,2,0.035123,0.090062
2568,19,29,19,1,0.444880,0.248070
2569,24,26,14,2,0.354881,0.009326
2570,24,22,10,3,0.243774,0.125057
2571,30,21,20,1,0.058131,0.117869
2572,11,18,20,3,0.033702,0.179047
2573,18,17,18,2,0.146655,0.011509
2574,29,23,8,5,0.148358,0.246894
2575,16,19,10,3,0.086537,0.120670
2576,16,12,25,5,0.043700,0.187684
2577,14,23,15,2,0.477071,0.088530
2578,20,17,23,1,0.165324,0.167650
2579,24,26,18,2,0.213416,0.086112
2580,17,12,11,3,0.010987,0.033449
2581,30,19,14,1,0.487087,0.035129
2582,26,27,17,2,0.288546,0.133455
2583,30,21,25,5,0.095373,0.079699
2584,25,28,24,5,0.259952,0.080378
2585,11,23,21,1,0.312077,0.172368
2586,13,30,19,4,0.322227,0.184913
2587,28,18,24,4,0.030397,0.160678
2588,29,17,11,2,0.304184,0.066537
2589,21,20,31,2,0.175162,0.094483
2590,26,13,10,5,0.185669,0.069455
2591,18,16,27,3,0.276348,0.154509
2592,20,12,10,1,0.326279,0.096928
2593,19,26,14,4,0.260183,0.183240
2594,15,14,11,4,0.210968,0.213033
2595,20,25,15,4,0.209046,0.242354
2596,27,14,27,2,0.411527,0.131921
2597,20,27,20,5,0.258064,0.175061
2598,23,20,16,5,0.407059,0.240526
2599,31,11,22,1,0.420456,0.003476
2600,31,14,19,3,0.336913,0.160171
2601,15,31,31,5,0.196697,0.100353
2602,18,25,22,1,0.367486,0.207537
2603,12,25,30,3,0.320151,0.049777
2604,22,26,31,1,0.172077,0.151713
2605,20,14,29,1,0.139711,0.042632
2606,27,12,27,2,0.011895,0.074102
2607,24,25,13,3,0.028655,0.121418
2608,13,12,16,5,0.270669,0.049326
2609,17,13,13,5,0.455507,0.236007
2610,28,17,23,3,0.441790,0.219341
2611,14,13,19,5,0.349899,0.139167
2612,28,14,12,3,0.494432,0.053716
2613,16,22,26,4,0.275718,0.103586
2614,25,24,28,4,0.036883,0.241668
2615,30,24,19,4,0.174455,0.241754
2616,21,23,18,4,0.376661,0.002045
2617,23,16,28,3,0.096523,0.197867
2618,14,11,19,4,0.436890,0.200210
2619,21,25,23,3,0.432833,0.228140
2620,16,12,8,3,0.073720,0.026699
2621,12,23,13,2,0.459682,0.206715
2622,18,12,17,1,0.126667,0.144765
2623,15,14,19,4,0.067304,0.233589
2624,12,31,8,2,0.137641,0.155341
2625,25,29,31,1,0.029970,0.145811
2626,21,25,22,5,0.104106,0.114015
2627,19,17,22,2,0.164032,0.245221
2628,22,27,27,5,0.085324,0.127604
2629,13,11,14,2,0.437608,0.027503
2630,11,21,9,4,0.184148,0.014889
2631,12,20,14,3,0.314503,0.135541
2632,23,14,20,4,0.066136,0.206245
2633,27,23,27,3,0.193448,0.235709
2634,24,14,31,4,0.250667,0.071979
2635,16,21,10,5,0.342939,0.239965
2636,14,22,24,2,0.216896,0.197893
2637,27,28,29,5,0.335656,0.025532
2638,24,23,20,1,0.154935,0.120480
2639,26,29,21,3,0.005073,0.198363
2640,11,17,29,2,0.412429,0.151913
2641,18,29,20,4,0.245588,0.196777
2642,11,12,19,1,0.168097,0.233711
2643,27,22,9,5,0.370598,0.024490
2644,29,30,13,1,0.146222,0.137687
2645,13,25,31,2,0.423764,0.036511
2646,15,12,18,2,0.032106,0.183541
2647,11,18,13,1,0.200136,0.046316
2648,16,19,13,3,0.472148,0.028642
2649,11,11,8,1,0.198711,0.073214
2650,29,29,27,4,0.464103,0.218988
2651,16,16,31,1,0.444109,0.190586
2652,18,22,13,3,0.148415,0.032996
2653,10,17,20,2,0.112003,0.181324
2654,11,20,9,5,0.190917,0.102931
2655,17,17,26,3,0.361347,0.070522
2656,15,26,20,3,0.214540,0.077990
2657,14,15,22,5,0.439565,0.163757
2658,15,21,30,1,0.064620,0.056168
2659,13,23,22,3,0.041643,0.123821
2660,11,21,9,1,0.231917,0.001385
2661,30,26,27,4,0.200282,0.139002
2662,11,18,15,2,0.036472,0.197184
2663,19,23,8,3,0.473953,0.168662
2664,14,28,23,4,0.065834,0.097664
2665,13,16,20,4,0.242435,0.017468
2666,25,31,25,3,0.153133,0.009760
2667,26,31,26,5,0.037944,0.075564
2668,17,16,19,3,0.118733,0.013955
2669,20,31,11,1,0.138990,0.219066
2670,31,29,23,4,0.355467,0.036551
2671,21,28,9,1,0.449973,0.081648
2672,23,11,22,3,0.178861,0.242349
2673,30,22,23,3,0.383895,0.154049
2674,13,28,31,2,0.331845,0.052421
2675,20,26,10,1,0.082473,0.106517
2676,30,21,18,5,0.235904,0.187951
2677,23,16,19,5,0.302074,0.161725
2678,24,24,27,3,0.233245,0.200029
2679,12,10,11,4,0.210701,0.193946
2680,20,25,15,3,0.476570,0.021292
2681,16,16,9,4,0.306482,0.217715
2682,24,31,20,4,0.253222,0.041361
2683,29,27,24,5,0.017851,0.013177
2684,15,27,10,3,0.408311,0.075291
2685,20,31,18,5,0.362902,0.113364
2686,12,15,22,2,0.213405,0.210527
2687,19,17,30,1,0.066728,0.194505
2688,29,20,14,3,0.284300,0.014211
2689,29,18,30,2,0.251003,0.149203
2690,25,14,13,4,0.213505,0.001935
2691,29,18,12,5,0.151553,0.088440
2692,10,27,19,4,0.371205,0.197844
2693,20,28,24,1,0.477108,0.075970
2694,11,14,28,3,0.290620,0.144145
2695,28,25,24,2,0.471659,0.059457
2696,20,12,13,3,0.235823,0.208454
